item_id,item_name,sku,opening_stock,quantity_in,quantity_out,closing_stock,purchase_account_name,sku
2968232000000091500,Mens Bottoms 42x34,MEN-BOT-42x34,0.00,0.00,0.00,0.00,Cost of Goods Sold,MEN-BOT-42x34
2968232000000091511,Mens Bottoms 42x36,MEN-BOT-42x36,0.00,0.00,0.00,0.00,Cost of Goods Sold,MEN-BOT-42x36
2968232000000091522,Mens Bottoms 44x28,MEN-BOT-44x28,0.00,0.00,0.00,0.00,Cost of Goods Sold,MEN-BOT-44x28
2968232000000091533,Mens Bottoms 44x30,MEN-BOT-44x30,4.00,0.00,0.00,4.00,Cost of Goods Sold,MEN-BOT-44x30
2968232000000091544,Mens Bottoms 44x32,MEN-BOT-44x32,0.00,0.00,0.00,0.00,Cost of Goods Sold,MEN-BOT-44x32
2968232000000091555,Mens Bottoms 44x34,MEN-BOT-44x34,0.00,0.00,0.00,0.00,Cost of Goods Sold,MEN-BOT-44x34
2968232000000091566,Mens Bottoms 44x36,MEN-BOT-44x36,0.00,0.00,0.00,0.00,Cost of Goods Sold,MEN-BOT-44x36
2968232000000091577,Mens Bottoms 46x28,MEN-BOT-46x28,0.00,0.00,0.00,0.00,Cost of Goods Sold,MEN-BOT-46x28
2968232000000091588,Mens Bottoms 46x30,MEN-BOT-46x30,6.00,1.00,0.00,7.00,Cost of Goods Sold,MEN-BOT-46x30
2968232000000091599,Mens Bottoms 46x32,MEN-BOT-46x32,-3.00,3.00,0.00,0.00,Cost of Goods Sold,MEN-BOT-46x32
2968232000000091610,Mens Bottoms 46x34,MEN-BOT-46x34,0.00,0.00,0.00,0.00,Cost of Goods Sold,MEN-BOT-46x34
2968232000000091621,Mens Bottoms 46x36,MEN-BOT-46x36,-3.00,3.00,0.00,0.00,Cost of Goods Sold,MEN-BOT-46x36
2968232000000091632,Mens Bottoms 48x28,MEN-BOT-48x28,0.00,0.00,0.00,0.00,Cost of Goods Sold,MEN-BOT-48x28
2968232000000091643,Mens Bottoms 48x30,MEN-BOT-48x30,4.00,0.00,0.00,4.00,Cost of Goods Sold,MEN-BOT-48x30
2968232000000091654,Mens Bottoms 48x32,MEN-BOT-48x32,-2.00,2.00,0.00,0.00,Cost of Goods Sold,MEN-BOT-48x32
2968232000000091665,Mens Bottoms 48x34,MEN-BOT-48x34,0.00,1.00,1.00,0.00,Cost of Goods Sold,MEN-BOT-48x34
2968232000000091676,Mens Bottoms 48x36,MEN-BOT-48x36,0.00,0.00,0.00,0.00,Cost of Goods Sold,MEN-BOT-48x36
2968232000000091687,Mens Tops X Small,MEN-TOP-XS,1.00,0.00,0.00,1.00,Cost of Goods Sold,MEN-TOP-XS
2968232000000091698,Mens Tops Small,MEN-TOP-S,1.00,13.00,14.00,0.00,Cost of Goods Sold,MEN-TOP-S
2968232000000091709,Mens Tops Medium,MEN-TOP-M,13.00,19.00,23.00,9.00,Cost of Goods Sold,MEN-TOP-M
2968232000000091720,Mens Tops Large,MEN-TOP-L,23.00,3.00,19.00,7.00,Cost of Goods Sold,MEN-TOP-L
2968232000000091731,Mens Tops X Large,MEN-TOP-XL,44.00,0.00,14.00,30.00,Cost of Goods Sold,MEN-TOP-XL
2968232000000091742,Mens Tops 2X Large,MEN-TOP-2XL,3.00,10.00,6.00,7.00,Cost of Goods Sold,MEN-TOP-2XL
2968232000000091753,Mens Tops 3X Large,MEN-TOP-3XL,67.00,0.00,1.00,66.00,Cost of Goods Sold,MEN-TOP-3XL
2968232000000091764,Mens Tops 4X Large,MEN-TOP-4XL,-1.00,1.00,0.00,0.00,Cost of Goods Sold,MEN-TOP-4XL
2968232000000091775,Mens Tops 5X Large,MEN-TOP-5XL,0.00,0.00,0.00,0.00,Cost of Goods Sold,MEN-TOP-5XL
2968232000000091786,Mens Shoes 8,MEN-SHO-08,15.00,2.00,4.00,13.00,Cost of Goods Sold,MEN-SHO-08
2968232000000091797,Mens Shoes 8.5,MEN-SHO-08.5,19.00,3.00,1.00,21.00,Cost of Goods Sold,MEN-SHO-08.5
2968232000000091808,Mens Shoes 9,MEN-SHO-09,7.00,6.00,2.00,11.00,Cost of Goods Sold,MEN-SHO-09
2968232000000091819,Mens Shoes 9.5,MEN-SHO-09.5,12.00,2.00,4.00,10.00,Cost of Goods Sold,MEN-SHO-09.5
2968232000000091830,Mens Shoes 10,MEN-SHO-10,6.00,7.00,0.00,13.00,Cost of Goods Sold,MEN-SHO-10
2968232000000091841,Mens Shoes 10.5,MEN-SHO-10.5,3.00,3.00,3.00,3.00,Cost of Goods Sold,MEN-SHO-10.5
2968232000000091852,Mens Shoes 11,MEN-SHO-11,12.00,6.00,3.00,15.00,Cost of Goods Sold,MEN-SHO-11
2968232000000091863,Mens Shoes 11.5,MEN-SHO-11.5,15.00,6.00,0.00,21.00,Cost of Goods Sold,MEN-SHO-11.5
2968232000000091874,Mens Shoes 12,MEN-SHO-12,28.00,1.00,0.00,29.00,Cost of Goods Sold,MEN-SHO-12
2968232000000091885,Mens Shoes 12.5,MEN-SHO-12.5,3.00,0.00,1.00,2.00,Cost of Goods Sold,MEN-SHO-12.5
2968232000000091896,Mens Shoes 13,MEN-SHO-13,4.00,1.00,1.00,4.00,Cost of Goods Sold,MEN-SHO-13
2968232000000091907,Mens Shoes 13.5,MEN-SHO-13.5,0.00,0.00,0.00,0.00,Cost of Goods Sold,MEN-SHO-13.5
2968232000000091918,Mens Shoes 14,MEN-SHO-14,9.00,0.00,1.00,8.00,Cost of Goods Sold,MEN-SHO-14
2968232000000091929,Mens Shoes 14.5,MEN-SHO-14.5,0.00,0.00,0.00,0.00,Cost of Goods Sold,MEN-SHO-14.5
2968232000000091940,Mens Shoes 15,MEN-SHO-15,8.00,0.00,0.00,8.00,Cost of Goods Sold,MEN-SHO-15
2968232000000091951,Mens Shoes 15.5,MEN-SHO-15.5,0.00,0.00,0.00,0.00,Cost of Goods Sold,MEN-SHO-15.5
2968232000000091962,Mens Shoes 16,MEN-SHO-16,6.00,0.00,0.00,6.00,Cost of Goods Sold,MEN-SHO-16
2968232000000091973,Mens Socks 8,MEN-SOC-08,-45.00,0.00,0.00,-45.00,Cost of Goods Sold,MEN-SOC-08
2968232000000091984,Mens Socks 8.5,MEN-SOC-08.5,-11.00,0.00,0.00,-11.00,Cost of Goods Sold,MEN-SOC-08.5
2968232000000091995,Mens Socks 9,MEN-SOC-09,-55.00,0.00,0.00,-55.00,Cost of Goods Sold,MEN-SOC-09
2968232000000092006,Mens Socks 9.5,MEN-SOC-09.5,-12.00,0.00,0.00,-12.00,Cost of Goods Sold,MEN-SOC-09.5
2968232000000092017,Mens Socks 10,MEN-SOC-10,-54.00,0.00,0.00,-54.00,Cost of Goods Sold,MEN-SOC-10
2968232000000092028,Mens Socks 10.5,MEN-SOC-10.5,-21.00,0.00,0.00,-21.00,Cost of Goods Sold,MEN-SOC-10.5
2968232000000092039,Mens Socks 11,MEN-SOC-11,-25.00,0.00,0.00,-25.00,Cost of Goods Sold,MEN-SOC-11
2968232000000092050,Mens Socks 11.5,MEN-SOC-11.5,-20.00,0.00,0.00,-20.00,Cost of Goods Sold,MEN-SOC-11.5
2968232000000092061,Mens Socks 12,MEN-SOC-12,-40.00,0.00,0.00,-40.00,Cost of Goods Sold,MEN-SOC-12
2968232000000092083,Mens Socks 13,MEN-SOC-13,-40.00,0.00,0.00,-40.00,Cost of Goods Sold,MEN-SOC-13
2968232000000092160,Mens Underwear Small 28-30,MEN-UND-S,-23.00,0.00,17.00,-40.00,Cost of Goods Sold,MEN-UND-S
2968232000000092171,Mens Underwear Med 32-34,MEN-UND-M,-111.00,14.00,48.00,-145.00,Cost of Goods Sold,MEN-UND-M
2968232000000092182,Mens Underwear Large 36-38,MEN-UND-L,-113.00,10.00,16.00,-119.00,Cost of Goods Sold,MEN-UND-L
2968232000000092193,Mens Underwear XL 40-42,MEN-UND-XL,74.00,0.00,5.00,69.00,Cost of Goods Sold,MEN-UND-XL
2968232000000092204,Mens Underwear 2XL 44-46,MEN-UND-2XL,-5.00,0.00,5.00,-10.00,Cost of Goods Sold,MEN-UND-2XL
2968232000000092215,Mens Underwear 3XL 48-50,MEN-UND-3XL,-21.00,0.00,1.00,-22.00,Cost of Goods Sold,MEN-UND-3XL
2968232000000092226,Mens Underwear 4XL 52-54,MEN-UND-4XL,0.00,0.00,0.00,0.00,Cost of Goods Sold,MEN-UND-4XL
2968232000000092237,Mens Underwear 5XL 56-58,MEN-UND-5XL,6.00,0.00,0.00,6.00,Cost of Goods Sold,MEN-UND-5XL
2968232000000092248,Mens Tops-Jacket X Small,MEN-JKT-XS,0.00,0.00,0.00,0.00,Cost of Goods Sold,MEN-JKT-XS
2968232000000092259,Mens Tops-Jacket Small,MEN-JKT-S,2.00,3.00,1.00,4.00,Cost of Goods Sold,MEN-JKT-S
2968232000000092270,Mens Tops-Jacket Medium,MEN-JKT-M,5.00,2.00,1.00,6.00,Cost of Goods Sold,MEN-JKT-M
2968232000000092281,Mens Tops-Jacket Large,MEN-JKT-L,12.00,6.00,6.00,12.00,Cost of Goods Sold,MEN-JKT-L
2968232000000092292,Mens Tops-Jacket X Large,MEN-JKT-XL,16.00,4.00,3.00,17.00,Cost of Goods Sold,MEN-JKT-XL
2968232000000092303,Mens Tops-Jacket 2X Large,MEN-JKT-2XL,1.00,3.00,2.00,2.00,Cost of Goods Sold,MEN-JKT-2XL
2968232000000092314,Mens Tops-Jacket 3X Large,MEN-JKT-3XL,4.00,0.00,1.00,3.00,Cost of Goods Sold,MEN-JKT-3XL
2968232000000092325,Mens Tops-Jacket 4X Large,MEN-JKT-4XL,-2.00,2.00,0.00,0.00,Cost of Goods Sold,MEN-JKT-4XL
2968232000000092336,Mens Tops-Jacket 5X Large,MEN-JKT-5XL,0.00,0.00,0.00,0.00,Cost of Goods Sold,MEN-JKT-5XL
2968232000000092347,Mens Coats X Small,MEN-COT-XS,0.00,0.00,0.00,0.00,Cost of Goods Sold,MEN-COT-XS
2968232000000092358,Mens Coats Small,MEN-COT-S,1.00,0.00,0.00,1.00,Cost of Goods Sold,MEN-COT-S
2968232000000092369,Mens Coats Medium,MEN-COT-M,-4.00,5.00,0.00,1.00,Cost of Goods Sold,MEN-COT-M
2968232000000092380,Mens Coats Large,MEN-COT-L,-2.00,4.00,0.00,2.00,Cost of Goods Sold,MEN-COT-L
2968232000000092391,Mens Coats X Large,MEN-COT-XL,12.00,3.00,1.00,14.00,Cost of Goods Sold,MEN-COT-XL
2968232000000092402,Mens Coats 2X Large,MEN-COT-2XL,-4.00,4.00,0.00,0.00,Cost of Goods Sold,MEN-COT-2XL
2968232000000092413,Mens Coats 3X Large,MEN-COT-3XL,2.00,0.00,1.00,1.00,Cost of Goods Sold,MEN-COT-3XL
2968232000000092424,Mens Coats 4X Large,MEN-COT-4XL,2.00,0.00,0.00,2.00,Cost of Goods Sold,MEN-COT-4XL
2968232000000092435,Mens Coats 5X Large,MEN-COT-5XL,3.00,0.00,0.00,3.00,Cost of Goods Sold,MEN-COT-5XL
2968232000000092446,0 Womens Bottoms,WOM-BOT-00,150.00,14.00,0.00,164.00,Cost of Goods Sold,WOM-BOT-00
2968232000000092457,2 (XS) Womens Bottoms,WOM-BOT-02,28.00,19.00,0.00,47.00,Cost of Goods Sold,WOM-BOT-02
2968232000000092468,4 Womens Bottoms,WOM-BOT-04,489.00,31.00,0.00,520.00,Cost of Goods Sold,WOM-BOT-04
2968232000000092479,6 (Small) Womens Bottoms,WOM-BOT-06,120.00,16.00,7.00,129.00,Cost of Goods Sold,WOM-BOT-06
2968232000000092490,8 Womens Bottoms,WOM-BOT-08,252.00,21.00,8.00,265.00,Cost of Goods Sold,WOM-BOT-08
2968232000000092501,10 (M) Womens Bottoms,WOM-BOT-10,185.00,32.00,16.00,201.00,Cost of Goods Sold,WOM-BOT-10
2968232000000092512,12 Womens Bottoms,WOM-BOT-12,128.00,8.00,6.00,130.00,Cost of Goods Sold,WOM-BOT-12
2968232000000092523,14 (L) Womens Bottoms,WOM-BOT-14,62.00,20.00,18.00,64.00,Cost of Goods Sold,WOM-BOT-14
2968232000000092534,16 (XL) Womens Bottoms,WOM-BOT-16,43.00,9.00,8.00,44.00,Cost of Goods Sold,WOM-BOT-16
2968232000000092545,18 Womens Bottoms,WOM-BOT-18,-20.00,23.00,3.00,0.00,Cost of Goods Sold,WOM-BOT-18
2968232000000092556,20 (2XL) Womens Bottoms,WOM-BOT-20,41.00,0.00,1.00,40.00,Cost of Goods Sold,WOM-BOT-20
2968232000000092567,22 Womens Bottoms,WOM-BOT-22,9.00,0.00,4.00,5.00,Cost of Goods Sold,WOM-BOT-22
2968232000000092578,24 (3XL) Womens Bottoms,WOM-BOT-24,23.00,1.00,2.00,22.00,Cost of Goods Sold,WOM-BOT-24
2968232000000092589,Womens Tops X Small,WOM-TOP-XS,625.00,66.00,7.00,684.00,Cost of Goods Sold,WOM-TOP-XS
2968232000000092600,26 Womens Bottoms,WOM-BOT-26,7.00,0.00,0.00,7.00,Cost of Goods Sold,WOM-BOT-26
2968232000000092611,Womens Tops Small,WOM-TOP-S,288.00,90.00,1.00,377.00,Cost of Goods Sold,WOM-TOP-S
2968232000000092622,Womens Tops Medium,WOM-TOP-M,-16.00,144.00,67.00,61.00,Cost of Goods Sold,WOM-TOP-M
2968232000000092633,Womens Tops Large,WOM-TOP-L,76.00,118.00,18.00,176.00,Cost of Goods Sold,WOM-TOP-L
2968232000000092644,Womens Tops X Large,WOM-TOP-XL,-34.00,98.00,28.00,36.00,Cost of Goods Sold,WOM-TOP-XL
2968232000000092655,Womens Tops 2X Large,WOM-TOP-2XL,-4.00,14.00,5.00,5.00,Cost of Goods Sold,WOM-TOP-2XL
2968232000000092666,Womens Tops 3X Large,WOM-TOP-3XL,14.00,2.00,0.00,16.00,Cost of Goods Sold,WOM-TOP-3XL
2968232000000092677,Womens Tops 4X Large,WOM-TOP-4XL,2.00,2.00,3.00,1.00,Cost of Goods Sold,WOM-TOP-4XL
2968232000000092688,Womens Tops 5X Large,WOM-TOP-5XL,-5.00,5.00,0.00,0.00,Cost of Goods Sold,WOM-TOP-5XL
2968232000000092699,Womens Shoes 6,WOM-SHO-06,58.00,5.00,9.00,54.00,Cost of Goods Sold,WOM-SHO-06
2968232000000092710,Womens Shoes 6.5,WOM-SHO-06.5,54.00,4.00,2.00,56.00,Cost of Goods Sold,WOM-SHO-06.5
2968232000000092721,Womens Shoes 7,WOM-SHO-07,2.00,8.00,10.00,0.00,Cost of Goods Sold,WOM-SHO-07
2968232000000092732,Womens Shoes 7.5,WOM-SHO-07.5,47.00,2.00,5.00,44.00,Cost of Goods Sold,WOM-SHO-07.5
2968232000000092743,Womens Shoes 8,WOM-SHO-08,83.00,4.00,14.00,73.00,Cost of Goods Sold,WOM-SHO-08
2968232000000092754,Womens Shoes 8.5,WOM-SHO-08.5,52.00,4.00,1.00,55.00,Cost of Goods Sold,WOM-SHO-08.5
2968232000000092765,Womens Shoes 9,WOM-SHO-09,46.00,3.00,5.00,44.00,Cost of Goods Sold,WOM-SHO-09
2968232000000092776,Womens Shoes 9.5,WOM-SHO-09.5,41.00,3.00,2.00,42.00,Cost of Goods Sold,WOM-SHO-09.5
2968232000000092787,Womens Shoes 10,WOM-SHO-10,15.00,3.00,6.00,12.00,Cost of Goods Sold,WOM-SHO-10
2968232000000092798,Womens Shoes 10.5,WOM-SHO-10.5,10.00,0.00,1.00,9.00,Cost of Goods Sold,WOM-SHO-10.5
2968232000000092809,Womens Shoes 11,WOM-SHO-11,21.00,1.00,0.00,22.00,Cost of Goods Sold,WOM-SHO-11
2968232000000092820,Womens Shoes 11.5,WOM-SHO-11.5,1.00,0.00,0.00,1.00,Cost of Goods Sold,WOM-SHO-11.5
2968232000000092831,Womens Shoes 12,WOM-SHO-12,1.00,0.00,1.00,0.00,Cost of Goods Sold,WOM-SHO-12
2968232000000092842,Womens Shoes 12.5,WOM-SHO-12.5,0.00,0.00,0.00,0.00,Cost of Goods Sold,WOM-SHO-12.5
2968232000000092853,Womens Shoes 13,WOM-SHO-13,0.00,0.00,0.00,0.00,Cost of Goods Sold,WOM-SHO-13
2968232000000092864,Womens Socks 6,WOM-SOC-06,-20.00,0.00,0.00,-20.00,Cost of Goods Sold,WOM-SOC-06
2968232000000092875,Womens Socks 6.5,WOM-SOC-06.5,-20.00,0.00,0.00,-20.00,Cost of Goods Sold,WOM-SOC-06.5
2968232000000092886,Womens Socks 7,WOM-SOC-07,-41.00,0.00,0.00,-41.00,Cost of Goods Sold,WOM-SOC-07
2968232000000092897,Womens Socks 7.5,WOM-SOC-07.5,-30.00,0.00,0.00,-30.00,Cost of Goods Sold,WOM-SOC-07.5
2968232000000092908,Womens Socks 8,WOM-SOC-08,-50.00,0.00,0.00,-50.00,Cost of Goods Sold,WOM-SOC-08
2968232000000092919,Womens Socks 8.5,WOM-SOC-08.5,-15.00,0.00,0.00,-15.00,Cost of Goods Sold,WOM-SOC-08.5
2968232000000092930,Womens Socks 9,WOM-SOC-09,-50.00,0.00,0.00,-50.00,Cost of Goods Sold,WOM-SOC-09
2968232000000092941,Womens Socks 9.5,WOM-SOC-09.5,-35.00,0.00,0.00,-35.00,Cost of Goods Sold,WOM-SOC-09.5
2968232000000092952,Womens Socks 10,WOM-SOC-10,-44.00,0.00,0.00,-44.00,Cost of Goods Sold,WOM-SOC-10
2968232000000092963,Womens Socks 10.5,WOM-SOC-10.5,-10.00,0.00,0.00,-10.00,Cost of Goods Sold,WOM-SOC-10.5
2968232000000092974,Womens Socks 11,WOM-SOC-11,-20.00,0.00,0.00,-20.00,Cost of Goods Sold,WOM-SOC-11
2968232000000092985,Womens Socks 11.5,WOM-SOC-11.5,0.00,0.00,0.00,0.00,Cost of Goods Sold,WOM-SOC-11.5
2968232000000092996,Womens Socks 12,WOM-SOC-12,-5.00,0.00,0.00,-5.00,Cost of Goods Sold,WOM-SOC-12
2968232000000093029,Womens Underwear 0,WOM-UND-00,0.00,0.00,0.00,0.00,Cost of Goods Sold,WOM-UND-00
2968232000000093040,Womens Underwear 2,WOM-UND-02,0.00,0.00,0.00,0.00,Cost of Goods Sold,WOM-UND-02
2968232000000093051,Womens Underwear 4 (Pant Size 2-4),WOM-UND-04,-10.00,65.00,0.00,55.00,Cost of Goods Sold,WOM-UND-04
2968232000000093062,Womens Underwear 6 (Pant Size 8-10),WOM-UND-06,-15.00,0.00,30.00,-45.00,Cost of Goods Sold,WOM-UND-06
2968232000000093073,Womens Underwear 8 (Pant Size 14-16),WOM-UND-08,-25.00,0.00,25.00,-50.00,Cost of Goods Sold,WOM-UND-08
2968232000000093084,Womens Underwear 10 (Pant Size 18-20),WOM-UND-10,-64.00,0.00,2.00,-66.00,Cost of Goods Sold,WOM-UND-10
2968232000000093095,Womens Underwear 12 (Pant Size 22-24),WOM-UND-12,-20.00,0.00,5.00,-25.00,Cost of Goods Sold,WOM-UND-12
2968232000000093106,Womens Underwear 14 (Pant Size 26-28),WOM-UND-14,-3.00,0.00,0.00,-3.00,Cost of Goods Sold,WOM-UND-14
2968232000000093117,Womens Underwear 16,WOM-UND-16,-4.00,0.00,0.00,-4.00,Cost of Goods Sold,WOM-UND-16
2968232000000093139,Womens Underwear 20,WOM-UND-20,0.00,0.00,0.00,0.00,Cost of Goods Sold,WOM-UND-20
2968232000000093150,Womens Underwear 22,WOM-UND-22,-5.00,0.00,0.00,-5.00,Cost of Goods Sold,WOM-UND-22
2968232000000093161,Womens Bras 30A,WOM-BRA-30A,4.00,2.00,0.00,6.00,Cost of Goods Sold,WOM-BRA-30A
2968232000000093172,Womens Bras 30B,WOM-BRA-30B,0.00,2.00,2.00,0.00,Cost of Goods Sold,WOM-BRA-30B
2968232000000093183,Womens Bras 30C,WOM-BRA-30C,0.00,0.00,0.00,0.00,Cost of Goods Sold,WOM-BRA-30C
2968232000000093194,Womens Bras 30D,WOM-BRA-30D,0.00,0.00,0.00,0.00,Cost of Goods Sold,WOM-BRA-30D
2968232000000093205,Womens Bras 30DD,WOM-BRA-30DD,0.00,0.00,0.00,0.00,Cost of Goods Sold,WOM-BRA-30DD
2968232000000093216,Womens Bras 30DDD,WOM-BRA-30DDD,0.00,0.00,0.00,0.00,Cost of Goods Sold,WOM-BRA-30DDD
2968232000000093227,Womens Bras 32A,WOM-BRA-32A,-2.00,2.00,0.00,0.00,Cost of Goods Sold,WOM-BRA-32A
2968232000000093238,Womens Bras 32B,WOM-BRA-32B,-2.00,3.00,0.00,1.00,Cost of Goods Sold,WOM-BRA-32B
2968232000000093249,Womens Bras 32C,WOM-BRA-32C,-2.00,3.00,0.00,1.00,Cost of Goods Sold,WOM-BRA-32C
2968232000000093260,Womens Bras 32D,WOM-BRA-32D,-3.00,6.00,0.00,3.00,Cost of Goods Sold,WOM-BRA-32D
2968232000000093271,Womens Bras 32DD,WOM-BRA-32DD,1.00,0.00,0.00,1.00,Cost of Goods Sold,WOM-BRA-32DD
2968232000000093282,Womens Bras 32DDD,WOM-BRA-32DDD,0.00,0.00,0.00,0.00,Cost of Goods Sold,WOM-BRA-32DDD
2968232000000093293,Womens Bras 34A,WOM-BRA-34A,1.00,0.00,0.00,1.00,Cost of Goods Sold,WOM-BRA-34A
2968232000000093304,Womens Bras 34B,WOM-BRA-34B,-8.00,10.00,2.00,0.00,Cost of Goods Sold,WOM-BRA-34B
2968232000000093315,Womens Bras 34C,WOM-BRA-34C,15.00,1.00,0.00,16.00,Cost of Goods Sold,WOM-BRA-34C
2968232000000093326,Womens Bras 34D,WOM-BRA-34D,29.00,0.00,0.00,29.00,Cost of Goods Sold,WOM-BRA-34D
2968232000000093337,Womens Bras 34DD,WOM-BRA-34DD,1.00,0.00,0.00,1.00,Cost of Goods Sold,WOM-BRA-34DD
2968232000000093348,Womens Bras 34DDD,WOM-BRA-34DDD,0.00,0.00,0.00,0.00,Cost of Goods Sold,WOM-BRA-34DDD
2968232000000093359,Womens Bras 36A,WOM-BRA-36A,6.00,0.00,0.00,6.00,Cost of Goods Sold,WOM-BRA-36A
2968232000000093370,Womens Bras 36B,WOM-BRA-36B,-3.00,4.00,1.00,0.00,Cost of Goods Sold,WOM-BRA-36B
2968232000000093381,Womens Bras 36C,WOM-BRA-36C,-2.00,3.00,0.00,1.00,Cost of Goods Sold,WOM-BRA-36C
2968232000000093392,Womens Bras 36D,WOM-BRA-36D,19.00,1.00,1.00,19.00,Cost of Goods Sold,WOM-BRA-36D
2968232000000093403,Womens Bras 36DD,WOM-BRA-36DD,-5.00,7.00,0.00,2.00,Cost of Goods Sold,WOM-BRA-36DD
2968232000000093414,Womens Bras 36DDD,WOM-BRA-36DDD,1.00,0.00,0.00,1.00,Cost of Goods Sold,WOM-BRA-36DDD
2968232000000093425,Womens Bras 38A,WOM-BRA-38A,0.00,0.00,0.00,0.00,Cost of Goods Sold,WOM-BRA-38A
2968232000000093436,Womens Bras 38B,WOM-BRA-38B,-3.00,3.00,0.00,0.00,Cost of Goods Sold,WOM-BRA-38B
2968232000000093447,Womens Bras 38C,WOM-BRA-38C,5.00,1.00,0.00,6.00,Cost of Goods Sold,WOM-BRA-38C
2968232000000093458,Womens Bras 38D,WOM-BRA-38D,3.00,0.00,0.00,3.00,Cost of Goods Sold,WOM-BRA-38D
2968232000000093469,Womens Bras 38DD,WOM-BRA-38DD,1.00,4.00,2.00,3.00,Cost of Goods Sold,WOM-BRA-38DD
2968232000000093480,Womens Bras 38DDD,WOM-BRA-38DDD,0.00,0.00,0.00,0.00,Cost of Goods Sold,WOM-BRA-38DDD
2968232000000093491,Womens Bras 40A,WOM-BRA-40A,0.00,0.00,0.00,0.00,Cost of Goods Sold,WOM-BRA-40A
2968232000000093502,Womens Bras 40B,WOM-BRA-40B,1.00,1.00,2.00,0.00,Cost of Goods Sold,WOM-BRA-40B
2968232000000093513,Womens Bras 40C,WOM-BRA-40C,10.00,1.00,0.00,11.00,Cost of Goods Sold,WOM-BRA-40C
2968232000000093524,Womens Bras 40D,WOM-BRA-40D,-2.00,2.00,0.00,0.00,Cost of Goods Sold,WOM-BRA-40D
2968232000000093535,Womens Bras 40DD,WOM-BRA-40DD,-2.00,2.00,0.00,0.00,Cost of Goods Sold,WOM-BRA-40DD
2968232000000093546,Womens Bras 40DDD,WOM-BRA-40DDD,0.00,0.00,0.00,0.00,Cost of Goods Sold,WOM-BRA-40DDD
2968232000000093557,Womens Bras 42A,WOM-BRA-42A,0.00,0.00,0.00,0.00,Cost of Goods Sold,WOM-BRA-42A
2968232000000093568,Womens Bras 42B,WOM-BRA-42B,-1.00,3.00,1.00,1.00,Cost of Goods Sold,WOM-BRA-42B
2968232000000093579,Womens Bras 42C,WOM-BRA-42C,10.00,0.00,0.00,10.00,Cost of Goods Sold,WOM-BRA-42C
2968232000000093590,Womens Bras 42D,WOM-BRA-42D,-1.00,1.00,0.00,0.00,Cost of Goods Sold,WOM-BRA-42D
2968232000000093601,Womens Bras 42DD,WOM-BRA-42DD,0.00,0.00,0.00,0.00,Cost of Goods Sold,WOM-BRA-42DD
2968232000000093612,Womens Bras 42DDD,WOM-BRA-42DDD,0.00,0.00,0.00,0.00,Cost of Goods Sold,WOM-BRA-42DDD
2968232000000093623,Womens Bras 44A,WOM-BRA-44A,0.00,0.00,0.00,0.00,Cost of Goods Sold,WOM-BRA-44A
2968232000000093634,Womens Bras 44B,WOM-BRA-44B,0.00,0.00,0.00,0.00,Cost of Goods Sold,WOM-BRA-44B
2968232000000093645,Womens Bras 44C,WOM-BRA-44C,0.00,1.00,1.00,0.00,Cost of Goods Sold,WOM-BRA-44C
2968232000000093656,Womens Bras 44D,WOM-BRA-44D,0.00,0.00,0.00,0.00,Cost of Goods Sold,WOM-BRA-44D
2968232000000093667,Womens Bras 44DD,WOM-BRA-44DD,0.00,0.00,0.00,0.00,Cost of Goods Sold,WOM-BRA-44DD
2968232000000093678,Womens Bras 44DDD,WOM-BRA-44DDD,-1.00,2.00,0.00,1.00,Cost of Goods Sold,WOM-BRA-44DDD
2968232000000093689,Womens Bras 46A,WOM-BRA-46A,0.00,0.00,0.00,0.00,Cost of Goods Sold,WOM-BRA-46A
2968232000000093700,Womens Bras 46B,WOM-BRA-46B,0.00,0.00,0.00,0.00,Cost of Goods Sold,WOM-BRA-46B
2968232000000093711,Womens Bras 46C,WOM-BRA-46C,0.00,0.00,0.00,0.00,Cost of Goods Sold,WOM-BRA-46C
2968232000000093722,Womens Bras 46D,WOM-BRA-46D,0.00,0.00,0.00,0.00,Cost of Goods Sold,WOM-BRA-46D
2968232000000093733,Womens Bras 46DD,WOM-BRA-46DD,-2.00,2.00,0.00,0.00,Cost of Goods Sold,WOM-BRA-46DD
2968232000000093744,Womens Bras 46DDD,WOM-BRA-46DDD,0.00,0.00,0.00,0.00,Cost of Goods Sold,WOM-BRA-46DDD
2968232000000093755,Womens Bras 48A,WOM-BRA-48A,0.00,0.00,0.00,0.00,Cost of Goods Sold,WOM-BRA-48A
2968232000000093766,Womens Bras 48B,WOM-BRA-48B,0.00,0.00,0.00,0.00,Cost of Goods Sold,WOM-BRA-48B
2968232000000093777,Womens Bras 48C,WOM-BRA-48C,0.00,0.00,0.00,0.00,Cost of Goods Sold,WOM-BRA-48C
2968232000000093788,Womens Bras 48D,WOM-BRA-48D,0.00,0.00,0.00,0.00,Cost of Goods Sold,WOM-BRA-48D
2968232000000093799,Womens Bras 48DD,WOM-BRA-48DD,0.00,0.00,0.00,0.00,Cost of Goods Sold,WOM-BRA-48DD
2968232000000093810,Womens Bras 48DDD,WOM-BRA-48DDD,-1.00,1.00,0.00,0.00,Cost of Goods Sold,WOM-BRA-48DDD
2968232000000093821,Womens Tops-Jacket X Small,WOM-JKT-XS,40.00,3.00,1.00,42.00,Cost of Goods Sold,WOM-JKT-XS
